label,caseName,resultDir,stable,failureReason,pulseEnd,thetaPulseEndDeg,dthetaPulseEnd,xPulseEnd,dxPulseEnd,firstTheta15Time,firstX05Time,firstTauSatTime,firstULqrSatTime,thetaZeroTime,thetaNearZeroTime,dthetaAtThetaZero,xAtThetaZero,dxAtThetaZero,tauRatioAtThetaZero,uLqrRatioAtThetaZero,dthetaPeakTime,peakAbsDtheta,thetaAtDthetaPeakDeg,xAtDthetaPeak,dxAtDthetaPeak,tauRatioAtDthetaPeak,uLqrRatioAtDthetaPeak,maxTauRatio,maxULqrRatio,maxAbsThetaDeg,finalThetaDeg,finalDtheta,finalX
default_1x,pitch_-10deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_195701,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,11.2501042345899,0.315752693904641,0.117135726294031,0.389526902179512,2.95,3.58,2.855,2.78,2.78249227678146,2.775,-1.76238957103044,0.078408122302372,-0.817480469219252,0.164999810699381,0.955866861025633,4.90945000578564,384.260702164215,437.449969817602,-3.68416991328082,2.8477674390346,1,1,1,1,1797.10150967126,1577.21076181455,50.0986813923015,-3.80764203360741
default_1x,pitch_0deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_195701,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,11.0811625354175,0.320752233087017,0.105593682020017,0.386178451580364,2.965,3.53,2.86,2.78,2.78340973547396,2.775,-1.83826529506876,0.0671743445827231,-0.825480662157711,0.135519350068385,0.991568063812023,4.54321199789086,217.334718419231,-531.059948813913,-4.04437853668746,-3.30909160534981,1,1,1,1,1181.97609568359,-598.390186604449,0.407187565583236,-5.7644325363056
default_1x,pitch_10deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_195701,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,10.944741649685,0.323495351287458,0.094500955141437,0.382675936392994,2.985,3.505,2.8,2.755,2.79349187565711,2.77,-3.26002105827787,0.0495086674384048,-0.621630893705328,0.549876950890731,1,4.83432149735156,262.705609575274,-651.900115295832,-3.46823929199137,-4.11502006770259,1,1,1,1,1682.05199196748,-1171.90394135715,75.9945756240257,-3.65797006035495
best_qr_1x,pitch_-10deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_220040,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,11.2815338946769,0.200511524472734,0.0896477845032669,0.325009020775654,2.87,3.97,2.84,2.735,2.7400986113977,2.735,-1.94839468118999,0.0592355340312957,-0.681218419617873,0.0566001186456244,1,4.80219432909762,319.099298032961,-1483.71321631173,-0.943120635436141,1.83976655799983,1,1,1,1,3596.01309411548,-3596.01309411548,-172.26174858726,-1.14988533614761
best_qr_1x,pitch_0deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_220040,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,11.2178575025125,0.2057638319015,0.0792564194800733,0.324952274344492,2.865,3.49,2.845,2.725,2.7366236670351,2.73,-2.03918870596711,0.0484147099104048,-0.705990904176998,0.0650019911876368,1,3.68,81.3830856773172,-157.093119616749,-0.697566589968035,-1.87863131901048,1,1,1,1,396.292033380635,-88.0753897401217,8.01091313957539,-2.01121297528706
best_qr_1x,pitch_10deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_220040,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,11.0788068981364,0.210147809833832,0.0611960666342747,0.321685073928178,2.88,3.93,2.865,2.73,2.74214920355542,2.735,-1.90287854549418,0.0310159792084683,-0.665361091316715,0.0572222448034405,1,4.5425449196003,48.895569570185,0.561442370349901,-0.528620636802946,6.65664680513402,1,1,1,1,50.6156276688537,9.0824592777957,-4.07537222674386,-0.386742436762252
best_qr_2x_all_limits,pitch_-10deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_221550,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,11.2815338946769,0.200511524472734,0.0896477845032669,0.325009020775654,2.87,3.99728252285934,2.87,2.8,2.74010326445729,2.735,-1.94490453678917,0.0592337645825371,-0.68068117892622,0.0228973503751668,0.529500277671177,4.98935717205966,1659.81066193639,-33418.1204285502,6.60750659152964,-7.74733809109253,1,1,1,1,34029.0849805932,-34029.0849805932,-653.996607530499,6.76071171445741
best_qr_2x_all_limits,pitch_0deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_221550,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation,2.5,11.2178575025125,0.2057638319015,0.0792564194800733,0.324952274344492,2.865,NaN,2.86,2.825,2.73670511743208,2.73,-1.9932435008182,0.0483854619847402,-0.698210936961408,0.0231994328197097,0.553778215771731,4.86186129851478,207.620982968765,12.5382140768818,-0.0627870594127938,19.3276089705441,1,1,1,1,294.2172159806,150.329893596228,-84.4458230773084,-0.013355316666358
best_qr_2x_all_limits,pitch_10deg_pulse_10N,D:\Workspace\CodeWorkspace\calibration\results\studies\2026_08_lqr_disturbance_response\20260806_221550,0,max theta too large; final theta not settled; final dtheta not settled; tau near saturation; x drift too large,2.5,11.0788068981364,0.210147809833832,0.0611960666342747,0.321685073928178,2.88,4.2227756402471,2.88,2.805,2.74218127404928,2.735,-1.88089672654281,0.0310044555357189,-0.661932055164108,0.0220377422521493,0.537770787622383,4.00745398570865,710.258576468721,-1895.56826722364,0.107709202577827,-5.31047281567938,1,1,1,1,4279.5929777373,609.30387145038,71.1168838607474,6.13990118257415
